Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YNL229C,0,0,0,0,0,0,0,0,0,0,0,174136286.6,900181880.7,6704039001,3291850809,2431654417,342740174.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333047389.5,1133798179,8033048282,5026275158,2656002912,548285077.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343183492.5,909203805.5,7687807536,4314753977,2451475909,517598837.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012577919,0.065020421,0.484234847,0.23777142,0.175639164,0.024756231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018783915,0.06394636,0.453064931,0.28348255,0.149798898,0.030923347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021152798,0.056040587,0.473853327,0.265948454,0.151101599,0.031903235,0,0,0,0,0,0,0,0,0,0
YNL231C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49314E+11,53750489926,379137619.1,209935129,26312145.14,2042733.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88076E+11,73879502190,419932250.4,234537036.6,28089252.92,2708761.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76816E+11,67903286197,401973239.6,191936256.2,29959892.68,2556194.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733074864,0.263893809,0.001861417,0.001030699,0.000129182,1.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716095519,0.281295334,0.001598887,0.000892997,0.000106949,1.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720681295,0.276765471,0.001638394,0.000782309,0.000122113,1.04E-05,0,0,0,0,0
YNL232W,873653414.4,1462088035,1522580699,1242440256,733670140.4,208504890.1,118705712.6,381187116.4,594617264.3,793469130.8,187675862.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032859556,1582765253,1397147087,1291769478,1000509780,179899203.4,183824218.9,424239570.1,730494671.6,1208422487,190205967.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992772713.9,1392547205,1718444161,1455408534,901079404.1,161203392.9,123373143.6,361675191.1,515444825.4,1118960066,204387622.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107611438,0.180091319,0.187542446,0.15303641,0.09036913,0.025682394,0.014621465,0.046952365,0.073241422,0.097734814,0.023116798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111997851,0.171626729,0.151499272,0.140072679,0.108490012,0.019507322,0.01993293,0.046002305,0.079210995,0.131034971,0.020624933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110982653,0.155673682,0.192105897,0.162700987,0.100732204,0.018021023,0.013791957,0.040431885,0.057621884,0.125089213,0.022848614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL236W,2059389611,668966471.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218394360,945216126.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311035245,985303195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754809691,0.245190309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701222344,0.298777656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701091616,0.298908384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL239W,0,0,0,0,0,0,0,0,0,0,0,1617150041,38296781976,24915655972,4092903997,301063441.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184239067,50463492006,30129461615,4252727236,532447604.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020631430,43431546039,25458655981,3289612509,304527391.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023361268,0.553233386,0.359930313,0.059125885,0.004349147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024944952,0.576314842,0.344091446,0.048567979,0.006080781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027120759,0.582934858,0.341704115,0.044152925,0.004087343,0,0,0,0,0,0,0,0,0,0,0
YNL241C,0,0,0,0,0,0,0,765840906.3,1528469890,165981342.5,0,0,5024438812,95202649739,38651139126,6308622730,624306270.5,98700630.64,0,23534733.07,0,653444.4453,0,0,0,0,0,0,0,0,0,0,0,0,1189994026,2183457382,264491976.3,0,0,7408031347,1.20724E+11,52186828826,7763096850,352759496.5,141284216.4,0,25694942.62,0,603479.8163,0,0,0,0,0,0,0,0,0,0,0,0,1021760944,1496576452,186185165.8,0,0,5704949712,1.03857E+11,44301125229,7422090216,576755824.6,79983131.02,0,17895431.05,0,595671.2788,0,0,0,0,0,0,0,0,0,0,0,0,0.00516085,0.010300055,0.001118515,0,0,0.033858696,0.641551769,0.260462358,0.042512557,0.004207076,0.000665124,0,0.000158596,0,4.40E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.006190151,0.011357983,0.001375843,0,0,0.038535349,0.627984382,0.271467218,0.040382341,0.001834996,0.000734937,0,0.000133661,0,3.14E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.006205087,0.00908861,0.00113069,0,0,0.034645784,0.63071752,0.269037816,0.045073865,0.0035026,0.000485732,0,0.000108678,0,3.62E-06,0,0,0,0,0
YNL243W,0,0,9503611780,14190822699,10069648056,6054893189,6253867210,9567500096,10603679948,7742306315,2448692930,254005413.5,0,0,0,0,0,152263879.1,0,27987902.47,9117315.699,1742605.282,2662953.434,0,698757.2075,0,0,0,0,9779550999,17013370020,12148089613,6990643179,7919728231,11569698544,13796575270,10085596320,2882638513,249084566.8,0,0,0,0,0,166777863.1,0,30823931.77,15090359.71,2425551.984,2316301.497,0,793417.543,0,0,0,0,9333519826,15947332564,11442442327,6527085765,6853279090,10829680465,12787208361,8715787977,2594990849,204432439.5,0,0,0,0,0,136054750.4,0,34696103.07,12569102.31,2059752.036,2052969.759,0,940246.0191,0,0,0,0,0.123610549,0.184575657,0.130972808,0.078754129,0.081342123,0.124441525,0.137918797,0.100701792,0.031849394,0.00330377,0,0,0,0,0,0.001980449,0,0.00036403,0.000118586,2.27E-05,3.46E-05,0,9.09E-06,0,0,0,0,0.105550059,0.183624198,0.131113542,0.075449558,0.085477113,0.124871005,0.148905541,0.108853186,0.03111213,0.002688354,0,0,0,0,0,0.001800023,0,0.000332681,0.000162869,2.62E-05,2.50E-05,0,8.56E-06,0,0,0,0,0.109260926,0.186684162,0.133948593,0.076407984,0.080226499,0.126775422,0.149690819,0.102029575,0.030377725,0.002393146,0,0,0,0,0,0.001592697,0,0.000406163,0.000147138,2.41E-05,2.40E-05,0,1.10E-05,0,0
YNL244C,0,0,0,0,0,0,0,0,0,200032806.5,539929882.3,1594298246,4996599730,5727644540,12560307367,15364927584,24554944402,72921136073,56207017180,8256379509,1368213297,97049108.91,34490570.48,1738268.672,1739671.045,724878.7253,963800.4724,0,0,0,0,0,0,0,0,0,203622180.2,791997369.1,2008855045,5420372426,7237318639,13538702797,18296199057,29913463000,88909785125,70505254697,10096953901,1715810103,125977738.1,41195102.32,1935785.572,1622320.217,829118.8732,897543.5087,0,0,0,0,0,0,0,0,0,128836762.9,673381219.6,1601588389,5601584230,6802583447,11155774024,17293577971,25853488218,82438320978,59991584686,9194079408,1554638518,115326092.1,40541512.75,1862916.23,1843627.485,677646.0025,1004570.137,0,0,0,0,0,0,0,0,0,0.000978499,0.002641172,0.00779882,0.02444184,0.028017887,0.061441187,0.075160532,0.120115287,0.356707923,0.274947559,0.040387687,0.006692882,0.000474735,0.000168717,8.50E-06,8.51E-06,3.55E-06,4.71E-06,0,0,0,0,0,0,0,0,0,0.000818382,0.003183131,0.008073826,0.021785118,0.02908764,0.054413648,0.073534588,0.120225746,0.357338942,0.283368957,0.040580852,0.006896044,0.000506319,0.000165568,7.78E-06,6.52E-06,3.33E-06,3.61E-06,0,0,0,0,0,0,0,0,0,0.00057917,0.003027103,0.007199746,0.02518124,0.030580185,0.050149423,0.077741173,0.116221207,0.37059143,0.269684862,0.041330864,0.006988688,0.000518434,0.000182249,8.37E-06,8.29E-06,3.05E-06,4.52E-06
YNL246W,0,0,0,0,0,0,0,0,0,0,0,310363828.5,827954928.4,3909600065,253478882.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446296960.7,1100958373,4208920441,609850701.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420865576.4,1210690756,4032948216,239808034.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058543774,0.156176724,0.737465907,0.047813595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070106048,0.172942789,0.661153461,0.095797701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071281046,0.205051941,0.683051271,0.040615742,0,0,0,0,0,0,0,0,0,0,0,0
YNL247W,0,0,0,0,0,0,0,271524390.5,1955017974,11305847425,65942363256,1.16035E+11,43650649928,3346958204,0,0,0,0,78569566.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325305377.4,2443079904,14431593710,85051653668,1.60804E+11,56397340839,3993396363,0,0,0,0,91364588.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243445199.9,2194254269,12610394429,74523245031,1.30621E+11,48182233875,3196594128,0,0,0,0,180549513.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111929,0.008059066,0.046605489,0.27183067,0.47832588,0.179938735,0.013796986,0,0,0,0,0.000323883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005464,0.00755115,0.044605633,0.262880381,0.49701735,0.174314711,0.012342918,0,0,0,0,0.000282393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000895836,0.008074478,0.046404078,0.274232698,0.480663287,0.177302316,0.011762915,0,0,0,0,0.000664391,0,0,0,0,0,0,0,0
YNL248C,5545794098,11496951199,7057895660,5772048615,3704456704,1168556692,262533186,148781672.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7343372512,16328532876,9217548040,5978455611,4033337375,1447828789,267583032.5,156916684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6591696263,13566202728,8953758246,5307974608,3369829721,1272164927,298735192.5,211553532.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157743587,0.327017247,0.200753536,0.16417913,0.105368912,0.03323822,0.007467448,0.00423192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164011306,0.364691292,0.205870272,0.13352643,0.090082987,0.032336681,0.005976361,0.003504672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166575113,0.342824012,0.226265476,0.134134893,0.085157105,0.032148177,0.007549172,0.005346052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL250W,283523304.8,623038572.7,112952838.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22227918.36,8316590.63,0,0,0,0,0,0,361548795.5,603918588.7,118107140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22886497.8,14501792.57,0,0,0,0,0,0,263105867.5,584598918.2,140942537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20907311.4,17376418.38,0,0,0,0,0,0,0.270006965,0.593336602,0.107568064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021168252,0.007920116,0,0,0,0,0,0,0.322534156,0.538749886,0.105362228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020416822,0.012936908,0,0,0,0,0,0,0.256205971,0.569267934,0.137246348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020359022,0.016920725,0,0,0,0,0,0
YNL251C,358575847.9,402251847.4,479331642.6,266005307.2,485008005.2,506692103.1,444817937.1,841303731.2,869717693.5,650166104.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604611241.8,357372302.7,629837250,361759016.2,615487628.1,743843799.7,445121908.5,995652829.2,1138645428,750437434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543474011.7,432487714.1,686534567.8,377119934.2,487613000.6,700462391.7,382150812.6,964444122.8,985287008,664972270.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067606452,0.075841193,0.090373939,0.050153057,0.091444169,0.095532523,0.083866671,0.158620723,0.163977936,0.122583336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091017956,0.053798696,0.09481547,0.05445907,0.092655283,0.111977974,0.06700849,0.149885214,0.171411268,0.112970578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087311432,0.069481007,0.110294724,0.060585936,0.078337121,0.112532289,0.061394168,0.154942087,0.158290586,0.106830649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL253W,0,502877211.2,171091519.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571369686.5,192237042.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582002993.5,221855868.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746143238,0.253856762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748251246,0.251748754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724011417,0.275988583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL255C,0,0,0,0,0,0,0,0,0,0,121753105.5,539877164.6,2373719972,4057751920,5783853670,11745869592,95167025762,68291064395,21112227518,3773729193,1513210691,329290030.2,271334469.1,5440511.057,53175718.37,36412517.37,26344553.9,0,0,0,0,0,0,0,0,0,0,143777150.8,689367159.3,3142980835,4872922304,7027401579,13479384130,1.2125E+11,83571741252,25470227741,4685223837,1839888269,403861563.2,331265140.7,6427395.853,67939532.05,46167210.16,31090499.34,0,0,0,0,0,0,0,0,0,0,130734509.3,745501262.2,2339256219,4223333404,5568632502,13900831380,1.25304E+11,76427758916,22310379147,4191806460,1659827786,352985938.1,299902819.6,6203789.929,61385278.41,44421370.27,29737519.33,0,0,0,0,0,0,0,0,0,0,0.000565762,0.002508699,0.011030191,0.018855542,0.026876384,0.054580651,0.44222168,0.317334591,0.098104198,0.017535747,0.00703158,0.001530143,0.001260836,2.53E-05,0.000247097,0.000169202,0.000122418,0,0,0,0,0,0,0,0,0,0,0.00053837,0.002581319,0.011768819,0.018246545,0.026313943,0.050473243,0.454019067,0.312932459,0.095372681,0.017543713,0.006889419,0.00151225,0.001240415,2.41E-05,0.000254398,0.000172872,0.000116418,0,0,0,0,0,0,0,0,0,0,0.000507516,0.00289406,0.009081068,0.016395115,0.02161761,0.053963472,0.48643551,0.296695007,0.086609606,0.016272727,0.006443505,0.001370303,0.001164232,2.41E-05,0.0002383,0.000172445,0.000115442
YNL256W,0,0,0,0,0,0,0,0,0,0,0,0,375440956.8,4001105622,495266951.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357474437.9,5680383428,424291315.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525617339.5,3551287096,701061432.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077063901,0.82127643,0.101659669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055318196,0.879023877,0.065657926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110008601,0.743263387,0.146728012,0,0,0,0,0,0,0,0,0,0,0,0
YNL259C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686902674,2112971127,271539330.3,15756227.11,2921495.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5311658180,3064980474,397784701.6,20875824.64,5594626.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840797853,2786204829,358980332.9,18574308.27,4371566.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605393706,0.346952316,0.044587074,0.002587191,0.000479713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60353622,0.348257864,0.045198216,0.002372012,0.000635688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604425126,0.347887323,0.044822515,0.0023192,0.000545837,0,0,0,0
YNL262W,345283894.8,965451027.2,781060777.9,545833732,606236063.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360532239.2,1242100056,644674275.4,638392233.4,575569904.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324588343.1,1025190577,784429482.2,663953894.5,653164289.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106442112,0.297623631,0.240780877,0.16826645,0.18688693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104161875,0.35885687,0.18625375,0.184438796,0.166288709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094047415,0.297042471,0.22728347,0.192376432,0.189250212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL263C,1128569291,352313577.6,122202969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10710097.02,0,0,0,0,0,0,1746654698,383448033.7,134790509.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11940156.73,0,0,0,0,0,0,1524834443,347288133.6,179840946.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679299.9,0,0,0,0,0,0,0.699325898,0.218313586,0.075723929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006636587,0,0,0,0,0,0,0.767142075,0.168412864,0.059200866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005244194,0,0,0,0,0,0,0.739262477,0.168370466,0.087189573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005177484,0,0,0,0,0,0
