Protein.IDs,Intensity.H.F01,Intensity.H.F02,Intensity.H.F03,Intensity.H.F04,Intensity.H.F05,Intensity.H.F06,Intensity.H.F07,Intensity.H.F08,Intensity.H.F09,Intensity.H.F10,Intensity.H.F11,Intensity.H.F12,Intensity.H.F13,Intensity.H.F14,Intensity.H.F15,Intensity.H.F16,Intensity.H.F17,Intensity.H.F18,Intensity.H.F19,Intensity.H.F20,Intensity.H.F21,Intensity.H.F22,Intensity.H.F23,Intensity.H.F24,Intensity.H.F25,Intensity.H.F26,Intensity.H.F27,Intensity.L.F01,Intensity.L.F02,Intensity.L.F03,Intensity.L.F04,Intensity.L.F05,Intensity.L.F06,Intensity.L.F07,Intensity.L.F08,Intensity.L.F09,Intensity.L.F10,Intensity.L.F11,Intensity.L.F12,Intensity.L.F13,Intensity.L.F14,Intensity.L.F15,Intensity.L.F16,Intensity.L.F17,Intensity.L.F18,Intensity.L.F19,Intensity.L.F20,Intensity.L.F21,Intensity.L.F22,Intensity.L.F23,Intensity.L.F24,Intensity.L.F25,Intensity.L.F26,Intensity.L.F27,Intensity.M.F01,Intensity.M.F02,Intensity.M.F03,Intensity.M.F04,Intensity.M.F05,Intensity.M.F06,Intensity.M.F07,Intensity.M.F08,Intensity.M.F09,Intensity.M.F10,Intensity.M.F11,Intensity.M.F12,Intensity.M.F13,Intensity.M.F14,Intensity.M.F15,Intensity.M.F16,Intensity.M.F17,Intensity.M.F18,Intensity.M.F19,Intensity.M.F20,Intensity.M.F21,Intensity.M.F22,Intensity.M.F23,Intensity.M.F24,Intensity.M.F25,Intensity.M.F26,Intensity.M.F27,Percentage.H.F01,Percentage.H.F02,Percentage.H.F03,Percentage.H.F04,Percentage.H.F05,Percentage.H.F06,Percentage.H.F07,Percentage.H.F08,Percentage.H.F09,Percentage.H.F10,Percentage.H.F11,Percentage.H.F12,Percentage.H.F13,Percentage.H.F14,Percentage.H.F15,Percentage.H.F16,Percentage.H.F17,Percentage.H.F18,Percentage.H.F19,Percentage.H.F20,Percentage.H.F21,Percentage.H.F22,Percentage.H.F23,Percentage.H.F24,Percentage.H.F25,Percentage.H.F26,Percentage.H.F27,Percentage.L.F01,Percentage.L.F02,Percentage.L.F03,Percentage.L.F04,Percentage.L.F05,Percentage.L.F06,Percentage.L.F07,Percentage.L.F08,Percentage.L.F09,Percentage.L.F10,Percentage.L.F11,Percentage.L.F12,Percentage.L.F13,Percentage.L.F14,Percentage.L.F15,Percentage.L.F16,Percentage.L.F17,Percentage.L.F18,Percentage.L.F19,Percentage.L.F20,Percentage.L.F21,Percentage.L.F22,Percentage.L.F23,Percentage.L.F24,Percentage.L.F25,Percentage.L.F26,Percentage.L.F27,Percentage.M.F01,Percentage.M.F02,Percentage.M.F03,Percentage.M.F04,Percentage.M.F05,Percentage.M.F06,Percentage.M.F07,Percentage.M.F08,Percentage.M.F09,Percentage.M.F10,Percentage.M.F11,Percentage.M.F12,Percentage.M.F13,Percentage.M.F14,Percentage.M.F15,Percentage.M.F16,Percentage.M.F17,Percentage.M.F18,Percentage.M.F19,Percentage.M.F20,Percentage.M.F21,Percentage.M.F22,Percentage.M.F23,Percentage.M.F24,Percentage.M.F25,Percentage.M.F26,Percentage.M.F27
YHR163W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228849673,0.432114565,0.102983441,0.019053974,0.002236265,0.000706083,0.000377026,5.69E-05,2.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252120087,0.445111712,0.103945988,0.017203697,0.002074311,0.000678337,0.000365442,5.45E-05,2.10E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244945841,0.452615348,0.101616806,0.019732382,0.001930295,0.000701679,0.000348265,5.22E-05,2.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291008179,0.54948242,0.130955064,0.024229277,0.002843663,0.000897864,0.00047943,7.24E-05,3.18E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306874056,0.541778476,0.126520372,0.020939895,0.002524798,0.000825654,0.000444807,6.64E-05,2.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297999514,0.550648884,0.123626345,0.024006288,0.002348384,0.000853658,0.000423697,6.35E-05,2.97E-05,0,0
YHR165C,0.001397624,0.020546653,0.000439588,0.028026551,0.071712863,0.003423248,0,0,0,0,0,0,0,0,0,0.003329771,0,0,0,0,0,0,0,0,0,0,0,0.001912266,0.015588733,0.000255852,0.021811825,0.056046971,0.003044962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000647205,0.026598345,0.000193048,0.024798869,0.060515706,0.002839038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010844691,0.15942926,0.003410931,0.217468622,0.556447262,0.026562281,0,0,0,0,0,0,0,0,0,0.025836954,0,0,0,0,0,0,0,0,0,0,0,0.019382265,0.158003614,0.002593255,0.221079371,0.568078504,0.030862992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005599035,0.230104989,0.001670081,0.214537542,0.523527542,0.024560811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR167W,0.008023988,0.003244657,0.005301521,0.005195166,0.004190442,0.004192928,0.002393662,0.002967558,0.004305951,0.005607996,0.012272515,0.017087316,0.021072472,0.029973174,0.010485838,0,0.00130384,0,0,0,0,0,0,0,0,0,0,0.004969828,0.003795379,0.003816846,0.004111032,0.004012578,0.002420441,0.002195354,0.002499606,0.00506621,0.006769216,0.01891993,0.031781711,0.041508322,0.048915681,0.012993149,0,0.003200347,0,0,0,0,0,0,0,0,0,0,0.010500835,0.004423964,0.008733141,0.00590573,0.006383877,0.004606363,0.004333235,0.005389094,0.009665862,0.011575211,0.02508551,0.027836775,0.030341024,0.042257947,0.010104224,0,0.001998734,0,0,0,0,0,0,0,0,0,0,0.058305806,0.023577097,0.038523166,0.037750344,0.030449581,0.030467651,0.017393394,0.021563572,0.031288925,0.040750153,0.089177464,0.124163907,0.153121796,0.217798189,0.076194683,0,0.009474272,0,0,0,0,0,0,0,0,0,0,0.025230676,0.019268268,0.01937725,0.020870763,0.020370938,0.012288021,0.011145307,0.012689925,0.025719983,0.034365753,0.096052136,0.161348443,0.210728212,0.24833367,0.06596323,0,0.016247426,0,0,0,0,0,0,0,0,0,0,0.050209231,0.021152968,0.041757086,0.028237959,0.030524198,0.022025101,0.020719151,0.025767692,0.046216848,0.055346307,0.119945141,0.13310018,0.145074124,0.20205431,0.048312856,0,0.009556848,0,0,0,0,0,0,0,0,0,0
YHR170W,0,0,0,0,0,0,0,0,0,0,0,0,0.002784458,0.15337302,0.036313028,0,0.012846875,0.082044335,0.007462463,0.005255067,0.000452498,0.000271879,0.000129389,3.35E-05,3.13E-05,3.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001914926,0.086466972,0.025385225,0,0.009555819,0.065120576,0.007516039,0.005127865,0.000410437,0.000252836,0.000116734,4.88E-05,3.92E-05,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002166072,0.098372894,0.03321379,0,0.010652306,0.066159349,0.006801393,0.00579769,0.000339574,0.000238602,0.000128339,4.25E-05,5.05E-05,3.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009249624,0.509486225,0.120627393,0,0.042675732,0.272541146,0.02478938,0.017456682,0.001503142,0.000903148,0.000429813,0.000111281,0.000103841,0.000122593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009481013,0.428107627,0.125685084,0,0.047311927,0.322419241,0.037212746,0.025388632,0.002032122,0.001251818,0.000577961,0.000241784,0.000194059,9.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009669984,0.439165583,0.148276142,0,0.047555031,0.295354827,0.030363422,0.025882594,0.001515959,0.001065191,0.000572944,0.00018976,0.000225505,0.000163059,0
YHR174W,0.216843482,0.115296435,0.050998154,0.025937991,0.032939516,0.031456395,0.056046193,0.021083326,0.024747074,0.032189836,0.044247942,0.058466077,0.075446678,0.122034314,36.74341,192.8806469,72.35960077,18.34832604,2.73971732,0.458758314,0.130347433,0.048082689,0.017914714,0.010082943,0.007204788,0.008174106,0.004979428,0.29909408,0.150391473,0.05350571,0.029739271,0.034741358,0.032768981,0.062844098,0.033197964,0.033278829,0.046006119,0.056068737,0.075539823,0.095657347,0.175262758,43.09855566,223.6030763,87.4396161,22.41352402,3.576542913,0.58320262,0.164125456,0.059374779,0.022263391,0.011980133,0.008437503,0.009832629,0.006260255,0.234228717,0.117061133,0.050687102,0.032201147,0.033511295,0.036361217,0.064374916,0.02885038,0.032043396,0.047025523,0.081533058,0.103824975,0.126637773,0.16190829,37.45116292,211.1729768,80.95965185,19.86528413,2.980762682,0.489219076,0.140110805,0.051326178,0.019326487,0.010944401,0.007874211,0.008314824,0.005379142,0.000667899,0.000355124,0.000157079,7.99E-05,0.000101457,9.69E-05,0.000172628,6.49E-05,7.62E-05,9.91E-05,0.000136288,0.000180081,0.000232383,0.000375878,0.113173309,0.594091323,0.222874672,0.056514645,0.008438598,0.001413021,0.000401483,0.000148099,5.52E-05,3.11E-05,2.22E-05,2.52E-05,1.53E-05,0.00078261,0.000393515,0.000140003,7.78E-05,9.09E-05,8.57E-05,0.000164438,8.69E-05,8.71E-05,0.00012038,0.00014671,0.000197658,0.000250297,0.000458593,0.112771815,0.585080504,0.228794771,0.058647297,0.009358393,0.00152601,0.000429451,0.00015536,5.83E-05,3.13E-05,2.21E-05,2.57E-05,1.64E-05,0.000661079,0.000330389,0.000143058,9.09E-05,9.46E-05,0.000102625,0.00018169,8.14E-05,9.04E-05,0.000132723,0.000230116,0.000293032,0.000357418,0.000456965,0.105700911,0.596007557,0.228497818,0.056067115,0.008412805,0.001380756,0.000395444,0.000144861,5.45E-05,3.09E-05,2.22E-05,2.35E-05,1.52E-05
YHR179W,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014696042,3.226646135,2.799335614,0.873943947,0.211200519,0.038873729,0.010755692,0.004435458,0.002600953,0.001110781,0.000262673,0.000171286,0.000270646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02129862,3.518159867,3.098779788,0.991705859,0.243649689,0.046061503,0.012849707,0.005060383,0.003325853,0.001185973,0.000330022,0.000199484,0.000294619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021789454,3.697688922,3.310471439,1.030037667,0.245260286,0.043595204,0.012692591,0.005041078,0.003378308,0.001125458,0.000277656,0.000211351,0.000278455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002045577,0.44912442,0.38964607,0.121646301,0.029397494,0.005410925,0.00149711,0.000617382,0.000362033,0.000154612,3.66E-05,2.38E-05,3.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002681466,0.44293133,0.390131974,0.124854359,0.03067515,0.005799078,0.00161776,0.000637095,0.00041872,0.000149312,4.15E-05,2.51E-05,3.71E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002602705,0.441681332,0.395429001,0.12303588,0.029295836,0.005207357,0.001516104,0.000602146,0.000403532,0.000134434,3.32E-05,2.52E-05,3.33E-05,0
YHR186C,0.000189218,0.000397696,0.006166006,0.005472127,0.000995802,0.000796746,0.000631427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32E-05,0.000429438,0.004441821,0.004686142,0.000657524,0.000471498,0.000303994,0,0,0,0,0,0,0,0,0,0,0,0,0.000101824,0,0,0,0,0,0,0,0.000103498,0.000351291,0.006344741,0.005269325,0.000632881,0.000514192,0.000296667,0,0,0,0,0,0,0,0.003834606,0,0,0,0,0,0,0,0,0,0,0,0,0.012916772,0.027148324,0.420915848,0.373548942,0.067977383,0.054389006,0.043103725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007448404,0.038426823,0.397461278,0.419323537,0.05883634,0.042190436,0.027201832,0,0,0,0,0,0,0,0,0,0,0,0,0.009111352,0,0,0,0,0,0,0,0.005966272,0.020250608,0.365750102,0.30375646,0.036483173,0.02964122,0.017101728,0,0,0,0,0,0,0,0.221050438,0,0,0,0,0,0,0,0,0,0,0,0
YHR193C,0.005010438,0.02920987,0.094289398,0.412667063,0.776268695,0.683537668,0.394800591,0.283738051,0.240826391,0.253094332,0.257036527,0.294572271,0.273580736,0.360659756,0.133546452,0.06955669,0.055888362,0.041436054,0.018308823,0.005578663,0.002399928,0.001821794,0.001431524,0.00093397,0.000621253,0.000730486,0.00030069,0.006489719,0.067680852,0.149304907,0.507535084,0.911765475,0.821110992,0.459632067,0.336253975,0.279072906,0.289270479,0.304855434,0.37927237,0.334601944,0.432112006,0.160960447,0.108734723,0.085777064,0.076540836,0.035088014,0.009009466,0.003369944,0.002566685,0.002257178,0.001148408,0.00086753,0.000857663,0.000413169,0.006424086,0.037794656,0.089817429,0.422731498,0.745190096,0.671325255,0.387248556,0.295698775,0.250170002,0.255105402,0.274011684,0.30259587,0.276741606,0.346748157,0.11424022,0.055396871,0.051975378,0.033831287,0.015787132,0.0048295,0.00231878,0.001751003,0.001459764,0.000907418,0.000647597,0.000622784,0.000298268,0.001067903,0.006225666,0.020096437,0.087954085,0.165450574,0.145686282,0.084146102,0.060474709,0.051328702,0.053943439,0.054783661,0.062783868,0.058309823,0.076869471,0.028463517,0.014825014,0.011911805,0.008831502,0.003902264,0.001189012,0.00051151,0.000388289,0.000305109,0.000199062,0.000132411,0.000155693,6.41E-05,0.001125408,0.011736803,0.025891551,0.088013655,0.158112837,0.142392087,0.079706604,0.058311124,0.04839513,0.050163531,0.05286618,0.065771113,0.058024639,0.074934242,0.027912784,0.018856116,0.014874938,0.013273247,0.006084751,0.001562367,0.000584395,0.000445099,0.000391426,0.00019915,0.000150442,0.000148731,7.16E-05,0.001382812,0.00813546,0.019333583,0.09099475,0.160405333,0.144505612,0.083356897,0.063650417,0.053850155,0.054912521,0.058982179,0.065135046,0.059569806,0.074639013,0.024590693,0.011924412,0.011187921,0.007282328,0.003398247,0.00103957,0.000499127,0.000376911,0.00031422,0.000195326,0.000139398,0.000134057,6.42E-05
YHR196W,0.058465534,0.010467415,0,0,0,0,0,0,0,0,0.000223625,0,0,0,3.205736639,0.905087354,0,0,0,0,0,0,0,0,0,0,0,0.045877702,0.007732843,0,0,0,0,0,0,0,0,0.000362137,0,0,0,2.387827869,0.689957975,0,0,0,0,0,0,0,0,0,0,0,0.025934072,0.005560361,0,0,0,0,0,0,0,0,0.000551621,0,0,0,2.080220531,0.559734439,0,0,0,0,0,0,0,0,0,0,0,0.013987035,0.002504178,0,0,0,0,0,0,0,0,5.35E-05,0,0,0,0.766926206,0.216529082,0,0,0,0,0,0,0,0,0,0,0,0.014649182,0.00246917,0,0,0,0,0,0,0,0,0.000115634,0,0,0,0.762455933,0.220310081,0,0,0,0,0,0,0,0,0,0,0,0.009705862,0.002080973,0,0,0,0,0,0,0,0,0.000206445,0,0,0,0.778525349,0.209481371,0,0,0,0,0,0,0,0,0,0,0
YHR197W,0.00497784,0.029008109,0.014906324,0.008014469,0.001285299,0,0,0,0,0,0,0.001817148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002580127,0.019856971,0.007864349,0.004428099,0.000863027,0,0,0,0,0,0,0.0022588,0,0,0.025404123,0,0,0,0,0,0,0,0,0,0,0,0,0.002576285,0.020415366,0.011802984,0.005880758,0.001057453,0,0,0,0,0,0,0.002177188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082951301,0.483394442,0.248400691,0.13355402,0.021418376,0,0,0,0,0,0,0.03028117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040788974,0.313916929,0.124326726,0.070003389,0.013643512,0,0,0,0,0,0,0.035709156,0,0,0.401611314,0,0,0,0,0,0,0,0,0,0,0,0,0.058671907,0.464936243,0.268799237,0.133927428,0.024082263,0,0,0,0,0,0,0.049582923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
